# Format : nbPreys, nbPredators, nbTrees, nbTreesBurning, nbGrasses
219,5,532,12539,6,6654
220,5,543,12540,7,6654
221,4,541,12542,7,6654
222,6,540,12544,7,6654
223,5,540,12544,7,6654
224,4,536,12544,7,6654
225,6,535,12545,7,6654
226,6,538,12548,7,6654
227,5,538,12549,7,6654
228,4,538,12550,7,6654
229,4,538,12550,7,6654
230,5,544,12551,7,6654
231,4,541,12551,7,6654
232,6,537,12554,7,6654
233,5,546,12555,7,6654
234,4,544,12556,7,6654
235,6,542,12559,7,6654
236,3,547,12560,8,6654
237,6,536,12561,8,6654
238,6,535,12562,8,6654
239,6,535,12562,8,6654
240,5,539,12562,8,6654
241,6,539,12564,8,6654
242,6,544,12564,8,6654
243,6,537,12566,8,6654
244,6,545,12567,8,6654
245,5,547,12568,8,6654
246,4,532,12569,8,6654
247,6,534,12571,8,6654
248,5,542,12571,8,6654
249,4,532,12573,8,6654
250,5,543,12575,8,6654
251,6,542,12576,8,6654
252,6,548,12580,8,6654
253,5,544,12582,8,6654
254,6,537,12583,8,6654
255,5,545,12585,8,6654
256,6,546,12586,8,6654
257,4,526,12587,8,6654
258,3,531,12588,8,6654
259,5,541,12589,7,6654
260,5,546,12592,6,6654
261,4,547,12596,5,6654
262,4,547,12597,5,6654
263,5,539,12597,6,6654
264,5,539,12598,6,6654
265,6,539,12598,5,6654
266,6,537,12597,6,6654
267,6,537,12599,6,6654
268,5,538,12601,7,6654
269,5,542,12600,8,6654
270,4,544,12602,8,6654
271,5,547,12602,8,6654
272,6,546,12602,8,6654
273,6,536,12606,8,6654
274,3,539,12608,8,6654
275,5,538,12610,8,6654
276,5,540,12611,8,6654
277,6,541,12612,8,6654
278,4,537,12615,8,6654
279,4,538,12615,8,6654
280,5,542,12618,8,6654
281,6,532,12619,8,6654
282,5,533,12620,8,6654
283,6,534,12620,9,6654
284,4,539,12623,9,6654
285,4,543,12625,9,6654
286,5,539,12626,10,6654
287,4,536,12630,10,6654
288,6,535,12633,10,6654
289,4,542,12632,11,6654
290,6,541,12633,11,6654
291,6,535,12634,11,6654
292,5,537,12637,11,6654
293,6,538,12639,11,6654
294,6,539,12639,11,6654
295,5,536,12640,11,6654
296,5,534,12642,10,6654
297,5,544,12643,9,6654
298,3,545,12646,9,6654
299,5,543,12647,9,6654
300,4,530,12649,9,6654
301,6,533,12648,10,6654
302,5,535,12647,11,6654
303,5,546,12647,12,6654
304,6,542,12646,13,6654
305,4,538,12647,13,6654
306,6,538,12650,13,6654
307,6,541,12653,13,6654
308,4,538,12655,13,6654
309,6,536,12657,13,6654
310,6,532,12660,13,6654
311,4,538,12660,14,6654
312,5,539,12661,14,6654
313,6,539,12664,14,6654
314,5,542,12666,14,6654
315,6,539,12666,14,6654
316,6,538,12667,14,6654
317,6,536,12671,13,6654
318,6,535,12673,13,6654
319,4,538,12675,13,6654
320,5,540,12676,13,6654
321,6,530,12677,13,6654
322,5,548,12678,13,6654
323,4,537,12677,14,6654
324,5,537,12677,16,6654
325,6,537,12679,16,6654
326,5,538,12680,16,6654
327,5,530,12680,16,6654
328,5,537,12680,17,6654
329,6,541,12678,19,6654
330,6,540,12681,20,6654
331,3,536,12681,21,6654
332,4,534,12682,21,6654
333,4,533,12680,23,6654
334,6,535,12681,23,6654
335,5,533,12682,24,6654
336,6,540,12681,25,6654
337,3,539,12681,25,6654
338,6,543,12682,25,6654
339,6,537,12682,26,6654
340,6,535,12682,26,6654
341,5,531,12683,27,6654
342,6,540,12684,27,6654
343,4,539,12684,28,6654
344,5,540,12686,27,6654
345,5,540,12686,28,6654
346,5,542,12687,28,6654
347,5,532,12688,28,6654
348,4,549,12689,28,6654
349,6,533,12693,27,6654
350,5,538,12693,26,6654
351,3,542,12694,26,6654
352,3,542,12695,26,6654
353,5,542,12697,26,6654
354,4,540,12699,26,6654
355,5,530,12700,26,6654
356,6,535,12701,26,6654
357,5,534,12705,26,6654
358,4,542,12706,26,6654
359,5,533,12708,26,6654
360,3,536,12712,26,6654
361,5,534,12713,26,6654
362,5,534,12713,26,6654
363,5,535,12714,26,6654
364,5,542,12714,25,6654
365,6,533,12719,25,6654
366,4,542,12721,25,6654
367,4,544,12725,24,6654
368,5,538,12725,24,6654
369,5,533,12728,24,6654
370,5,534,12732,23,6654
371,4,537,12733,23,6654
372,4,538,12735,23,6654
373,5,535,12736,23,6654
374,3,529,12737,23,6654
375,5,538,12737,23,6654
376,5,543,12740,23,6654
377,5,528,12743,23,6654
378,4,536,12749,23,6654
379,4,536,12750,23,6654
380,6,543,12752,23,6654
381,4,535,12756,23,6654
382,6,535,12760,21,6654
383,6,532,12762,20,6654
384,5,541,12763,19,6654
385,5,541,12764,18,6654
386,5,539,12768,18,6654
387,3,534,12773,18,6654
388,4,538,12773,18,6654
389,6,541,12775,18,6654
390,6,541,12775,18,6654
391,4,542,12776,18,6654
392,5,539,12779,17,6654
393,5,533,12779,17,6654
394,5,538,12780,17,6654
395,4,536,12781,17,6654
396,5,539,12782,17,6654
397,5,545,12783,17,6654
398,4,541,12785,17,6654
399,4,537,12786,17,6654
400,3,534,12788,17,6654
401,6,540,12790,17,6654
402,6,537,12791,17,6654
403,6,537,12794,17,6654
404,6,528,12797,16,6654
405,5,540,12798,14,6654
406,5,540,12798,14,6654
407,4,536,12802,14,6654
408,6,536,12804,14,6654
409,5,533,12804,13,6654
410,6,542,12805,11,6654
411,5,533,12810,10,6654
412,6,537,12811,9,6654
413,6,538,12814,9,6654
414,5,541,12814,7,6654
415,6,536,12817,7,6654
416,4,532,12817,6,6654
417,5,537,12820,5,6654
418,3,543,12821,5,6654
419,5,529,12823,5,6654
420,4,536,12823,4,6654
421,6,547,12823,4,6654
422,6,539,12826,3,6654
423,5,534,12829,3,6654
424,5,532,12831,2,6654
425,4,532,12834,2,6654
426,6,537,12835,1,6654
427,5,544,12836,1,6654
428,6,539,12836,0,6654
429,4,545,12838,0,6654
430,3,537,12839,0,6654
431,5,532,12842,0,6654
432,6,541,12844,0,6654
433,5,537,12844,0,6654
434,5,538,12845,0,6654
435,6,538,12846,0,6654
436,5,527,12846,0,6654
437,6,540,12846,0,6654
438,4,541,12846,0,6654
439,6,539,12848,0,6654
440,6,536,12849,0,6654
441,5,540,12850,0,6654
442,6,533,12852,1,6654
443,6,527,12852,1,6654
444,5,532,12853,2,6654
445,4,537,12855,2,6654
446,6,536,12855,2,6654
447,6,537,12855,2,6654
448,4,529,12857,2,6654
449,4,539,12857,2,6654
450,4,537,12856,3,6654
451,5,543,12860,3,6654
452,5,534,12860,4,6654
453,5,529,12860,4,6654
454,5,533,12860,4,6654
455,6,533,12861,4,6654
456,6,539,12863,5,6654
457,4,534,12863,5,6654
458,5,541,12868,5,6654
459,4,531,12869,6,6654
460,5,534,12871,6,6654
461,6,532,12873,6,6654
462,5,534,12875,6,6654
463,5,537,12876,7,6654
464,6,536,12879,7,6654
465,5,543,12879,7,6654
466,5,539,12880,7,6654
467,6,536,12883,7,6654
468,6,539,12887,7,6654
469,4,538,12889,7,6654
470,5,533,12889,8,6654
471,4,546,12890,8,6654
472,4,530,12895,8,6654
473,5,539,12895,8,6654
474,5,532,12896,8,6654
475,4,534,12897,8,6654
476,5,536,12898,9,6654
477,5,535,12898,9,6654
478,4,540,12899,9,6654
479,6,535,12901,10,6654
480,6,538,12903,10,6654
481,4,540,12906,11,6654
482,5,540,12906,11,6654
483,6,539,12908,11,6654
484,5,539,12909,11,6654
485,6,541,12911,11,6654
486,4,537,12912,12,6654
487,5,536,12916,12,6654
488,5,540,12916,13,6654
489,5,529,12917,13,6654
490,5,531,12919,14,6654
491,5,539,12919,15,6654
492,5,538,12918,17,6654
493,4,536,12920,17,6654
494,6,535,12921,17,6654
495,4,527,12921,17,6654
496,6,538,12926,17,6654
497,4,533,12926,18,6654
498,4,539,12926,18,6654
499,5,539,12928,18,6654
500,5,540,12929,18,6654
501,5,542,12929,18,6654
502,6,538,12929,18,6654
503,6,537,12931,18,6654
504,5,534,12932,18,6654
505,4,531,12933,19,6654
506,5,531,12934,19,6654
507,6,541,12934,21,6654
508,4,535,12934,21,6654
509,6,534,12936,21,6654
510,5,542,12936,22,6654
511,5,533,12936,24,6654
512,6,533,12936,24,6654
513,6,533,12938,24,6654
514,4,538,12940,24,6654
515,4,540,12942,24,6654
516,5,530,12943,24,6654
517,5,539,12945,24,6654
518,4,537,12945,24,6654
519,5,535,12949,24,6654
520,5,534,12950,25,6654
521,5,535,12953,25,6654
522,5,538,12955,25,6654
523,5,540,12954,26,6654
524,4,540,12953,27,6654
525,6,540,12954,26,6654
526,5,538,12953,27,6654
527,5,533,12958,27,6654
528,5,544,12960,27,6654
529,6,535,12962,27,6654
530,4,534,12961,28,6654
531,4,540,12961,27,6654
532,5,534,12962,27,6654
533,6,535,12964,26,6654
534,6,536,12964,26,6654
535,5,544,12965,26,6654
536,6,544,12966,26,6654
537,5,538,12969,25,6654
538,6,538,12970,25,6654
539,3,542,12971,25,6654
540,6,537,12971,24,6654
541,5,539,12974,24,6654
542,4,537,12974,25,6654
543,4,533,12977,25,6654
544,6,525,12979,24,6654
545,5,541,12979,25,6654
546,6,533,12980,25,6654
547,5,539,12980,25,6654
548,6,540,12979,26,6654
549,6,534,12979,26,6654
550,6,536,12979,26,6654
551,3,538,12980,26,6654
552,6,537,12981,26,6654
553,3,536,12982,26,6654
554,5,539,12983,27,6654
555,5,536,12988,27,6654
556,5,542,12991,28,6654
557,5,531,12996,27,6654
558,6,541,12999,27,6654
559,5,536,13002,27,6654
560,6,536,13002,28,6654
561,4,540,13004,28,6654
562,4,534,13006,28,6654
563,5,538,13006,28,6654
564,6,540,13008,28,6654
565,5,545,13013,28,6654
566,6,537,13014,28,6654
567,4,538,13015,27,6654
568,4,539,13017,27,6654
569,5,539,13017,27,6654
570,6,545,13017,27,6654
571,4,541,13018,27,6654
572,6,534,13020,26,6654
573,4,537,13021,24,6654
574,6,541,13020,25,6654
575,5,542,13022,25,6654
576,6,534,13024,25,6654
577,6,539,13027,25,6654
578,6,532,13028,25,6654
579,4,544,13028,25,6654
580,5,537,13028,25,6654
581,6,536,13030,25,6654
582,5,545,13031,26,6654
583,4,538,13034,27,6654
584,5,543,13034,28,6654
585,5,540,13034,29,6654
586,6,540,13034,28,6654
587,5,540,13032,31,6654
588,6,533,13034,30,6654
589,4,540,13033,32,6654
590,5,532,13035,34,6654
591,6,532,13037,34,6654
592,6,538,13039,32,6654
593,6,540,13038,33,6654
594,5,536,13038,34,6654
595,6,531,13038,34,6654
596,5,538,13038,36,6654
597,6,542,13039,36,6654
598,5,531,13038,37,6654
599,6,532,13039,37,6654
600,6,538,13040,37,6654
601,5,536,13041,37,6654
602,6,540,13045,37,6654
603,5,531,13044,38,6654
604,4,538,13045,36,6654
605,6,537,13046,35,6654
606,5,537,13048,35,6654
607,5,541,13047,35,6654
608,6,536,13051,35,6654
609,4,535,13050,36,6654
610,4,537,13052,36,6654
611,4,542,13052,37,6654
612,4,533,13051,40,6654
613,4,536,13053,40,6654
614,5,539,13054,40,6654
615,5,527,13056,40,6654
616,4,533,13056,41,6654
617,5,536,13057,41,6654
618,6,534,13056,43,6654
619,5,539,13056,44,6654
620,5,530,13059,44,6654
621,6,536,13060,44,6654
622,5,535,13061,45,6654
623,4,540,13062,45,6654
624,6,531,13063,45,6654
625,5,532,13065,45,6654
626,5,541,13066,44,6654
627,5,534,13066,44,6654
628,5,541,13067,45,6654
629,5,535,13067,44,6654
630,6,530,13068,44,6654
631,6,537,13071,45,6654
632,5,546,13075,44,6654
633,4,537,13076,44,6654
634,6,540,13079,44,6654
635,6,547,13084,43,6654
636,4,543,13086,44,6654
637,6,537,13089,43,6654
638,4,540,13091,43,6654
639,5,538,13095,43,6654
640,5,542,13096,43,6654
641,5,538,13099,41,6654
642,5,537,13101,41,6654
643,5,535,13100,41,6654
644,5,538,13105,41,6654
645,5,538,13106,41,6654
646,6,536,13109,41,6654
647,5,535,13109,42,6654
648,4,541,13112,42,6654
649,5,536,13114,42,6654
650,5,541,13116,41,6654
651,6,541,13117,41,6654
652,5,540,13118,40,6654
653,6,542,13120,40,6654
654,4,536,13122,41,6654
655,4,539,13126,40,6654
656,6,541,13128,40,6654
657,5,542,13129,40,6654
658,6,542,13130,41,6654
659,5,543,13131,41,6654
660,6,539,13130,42,6654
661,6,539,13131,42,6654
662,4,531,13132,42,6654
663,4,531,13133,41,6654
664,5,534,13133,40,6654
665,6,533,13132,40,6654
666,5,530,13133,39,6654
667,6,533,13135,39,6654
668,5,536,13136,37,6654
669,5,534,13137,37,6654
670,4,536,13137,35,6654
671,4,533,13137,33,6654
672,3,537,13140,32,6654
673,6,538,13140,33,6654
674,5,540,13140,32,6654
675,6,537,13142,31,6654
676,5,536,13143,31,6654
677,5,538,13145,29,6654
678,6,533,13148,30,6654
679,5,543,13151,29,6654
680,5,536,13150,31,6654
681,5,538,13151,31,6654
682,6,541,13151,30,6654
683,3,544,13151,30,6654
684,6,534,13152,29,6654
685,6,537,13156,29,6654
686,5,539,13156,29,6654
687,6,542,13155,30,6654
688,5,533,13157,29,6654
689,5,534,13160,30,6654
690,4,539,13160,29,6654
691,6,543,13162,29,6654
692,6,536,13165,27,6654
693,5,538,13168,24,6654
694,5,544,13168,25,6654
695,6,543,13170,25,6654
696,6,537,13168,27,6654
697,5,538,13170,27,6654
698,5,535,13169,28,6654
699,6,542,13169,27,6654
700,6,536,13170,26,6654
701,5,536,13171,26,6654
702,5,532,13173,28,6654
703,5,535,13174,27,6654
704,6,544,13174,27,6654
705,4,542,13176,27,6654
706,6,542,13176,28,6654
707,5,535,13177,28,6654
708,4,540,13177,28,6654
709,6,537,13178,27,6654
710,4,538,13178,28,6654
711,6,542,13181,28,6654
712,6,541,13183,27,6654
713,6,539,13183,27,6654
714,4,533,13185,27,6654
715,6,542,13185,27,6654
716,4,542,13186,27,6654
717,6,540,13189,26,6654
718,6,532,13188,27,6654
719,3,537,13191,27,6654
720,5,539,13191,27,6654
721,4,538,13191,28,6654
722,5,539,13193,28,6654
723,5,539,13195,28,6654
724,5,530,13194,28,6654
725,5,536,13196,28,6654
726,4,536,13198,29,6654
727,4,536,13200,29,6654
728,5,535,13202,28,6654
729,5,542,13204,29,6654
730,5,540,13205,29,6654
731,6,536,13205,30,6654
732,6,533,13205,30,6654
733,5,532,13207,31,6654
734,6,542,13207,31,6654
735,4,542,13207,31,6654
736,6,535,13212,31,6654
737,5,542,13215,32,6654
738,6,529,13215,33,6654
739,4,531,13216,32,6654
740,4,539,13217,32,6654
741,6,533,13217,33,6654
742,5,536,13218,34,6654
743,5,547,13218,35,6654
744,5,538,13218,36,6654
745,6,542,13219,37,6654
746,6,541,13218,37,6654
747,5,541,13220,38,6654
748,5,538,13222,38,6654
749,6,539,13224,37,6654
750,5,540,13221,40,6654
751,4,547,13222,40,6654
752,5,548,13223,40,6654
753,6,543,13224,40,6654
754,6,536,13225,40,6654
755,5,532,13227,40,6654
756,6,537,13229,40,6654
757,5,538,13231,40,6654
758,5,533,13232,40,6654
759,5,536,13230,42,6654
760,5,534,13230,42,6654
761,5,533,13230,40,6654
762,5,534,13234,40,6654
763,3,534,13235,40,6654
764,6,541,13239,40,6654
765,5,537,13241,40,6654
766,5,541,13241,41,6654
767,6,539,13241,41,6654
768,5,531,13241,41,6654
769,6,540,13241,41,6654
770,4,541,13242,40,6654
771,6,544,13242,40,6654
772,4,542,13242,41,6654
773,5,534,13242,41,6654
774,5,535,13243,41,6654
775,4,540,13248,40,6654
776,5,535,13251,41,6654
777,5,541,13253,39,6654
778,4,540,13254,38,6654
779,6,543,13257,38,6654
780,6,544,13259,37,6654
781,4,537,13262,37,6654
782,5,542,13263,37,6654
783,6,540,13265,35,6654
784,6,542,13265,35,6654
785,4,537,13269,35,6654
786,5,537,13268,37,6654
787,6,539,13271,36,6654
788,5,539,13271,37,6654
789,4,537,13271,38,6654
790,6,535,13271,38,6654
791,5,533,13274,37,6654
792,5,537,13276,37,6654
793,6,533,13275,38,6654
794,4,532,13276,38,6654
795,5,543,13278,38,6654
796,5,531,13280,38,6654
797,3,535,13281,38,6654
798,6,536,13283,39,6654
799,5,535,13285,38,6654
800,5,537,13287,38,6654
801,4,546,13287,38,6654
802,5,540,13288,37,6654
803,6,536,13290,37,6654
804,4,533,13292,37,6654
805,4,538,13292,36,6654
806,6,543,13294,37,6654
807,4,538,13295,36,6654
808,5,534,13295,36,6654
809,5,540,13295,36,6654
810,5,530,13296,35,6654
811,6,536,13298,35,6654
812,4,538,13301,34,6654
813,4,541,13300,35,6654
814,5,539,13302,34,6654
815,5,538,13302,34,6654
816,5,541,13303,33,6654
817,5,532,13304,33,6654
818,5,537,13304,32,6654
819,5,537,13306,31,6654
820,5,541,13309,31,6654
821,6,534,13310,30,6654
822,5,536,13311,28,6654
823,5,536,13311,27,6654
824,5,539,13311,26,6654
825,6,538,13313,25,6654
826,5,531,13317,24,6654
827,4,535,13321,23,6654
828,6,544,13321,22,6654
829,4,529,13323,22,6654
830,6,534,13325,22,6654
831,4,536,13325,18,6654
832,6,541,13325,18,6654
833,3,537,13327,18,6654
834,6,540,13330,18,6654
835,6,548,13331,17,6654
836,3,541,13335,17,6654
837,6,537,13335,17,6654
838,4,537,13337,17,6654
839,6,537,13338,17,6654
840,4,538,13338,14,6654
841,5,536,13338,14,6654
842,4,540,13340,14,6654
843,6,532,13342,14,6654
844,3,538,13343,14,6654
845,5,536,13345,14,6654
846,4,536,13346,14,6654
847,5,536,13347,13,6654
848,5,540,13348,13,6654
849,5,545,13350,12,6654
850,6,538,13351,12,6654
851,4,539,13352,12,6654
852,4,537,13352,12,6654
853,6,535,13353,11,6654
854,4,536,13355,11,6654
855,6,535,13355,11,6654
856,4,535,13357,11,6654
857,5,539,13358,10,6654
858,3,539,13358,10,6654
859,6,532,13360,10,6654
860,5,535,13362,9,6654
861,5,534,13364,9,6654
862,6,537,13364,9,6654
863,6,531,13367,9,6654
864,5,534,13368,9,6654
865,6,536,13369,9,6654
866,4,536,13369,8,6654
867,5,536,13371,6,6654
868,5,537,13372,6,6654
869,6,542,13374,5,6654
870,5,539,13375,4,6654
871,5,538,13376,4,6654
872,5,538,13377,4,6654
873,4,537,13382,4,6654
874,4,537,13383,3,6654
875,4,533,13383,3,6654
876,6,542,13387,3,6654
877,5,541,13388,3,6654
878,6,539,13391,3,6654
879,5,541,13392,2,6654
880,5,543,13392,2,6654
881,3,537,13394,2,6654
882,5,536,13396,2,6654
883,5,534,13396,2,6654
884,4,538,13398,2,6654
885,5,538,13399,2,6654
886,4,535,13402,2,6654
887,4,540,13403,1,6654
888,6,536,13403,1,6654
889,5,536,13404,1,6654
890,5,540,13404,1,6654
891,4,539,13405,1,6654
892,6,539,13406,1,6654
893,3,546,13406,1,6654
894,5,536,13406,0,6654
895,5,540,13408,0,6654
896,6,543,13408,0,6654
897,6,546,13410,0,6654
898,5,540,13412,0,6654
899,4,543,13415,0,6654
900,5,534,13416,0,6654
901,5,538,13417,0,6654
902,5,543,13418,0,6654
903,4,534,13420,0,6654
904,5,539,13422,0,6654
905,4,539,13422,0,6654
906,5,541,13423,0,6654
907,4,539,13426,0,6654
908,5,541,13431,0,6654
909,4,538,13431,0,6654
910,3,539,13432,0,6654
911,6,541,13434,1,6654
912,6,540,13437,1,6654
913,5,539,13437,2,6654
914,5,541,13440,2,6654
915,5,534,13441,2,6654
916,5,542,13441,2,6654
917,4,536,13443,2,6654
918,3,543,13443,2,6654
919,6,544,13443,2,6654
920,5,538,13443,2,6654
921,4,539,13446,2,6654
922,6,542,13447,2,6654
923,4,545,13449,2,6654
924,5,541,13449,2,6654
925,3,535,13451,2,6654
926,6,538,13453,2,6654
927,3,540,13453,2,6654
928,5,540,13454,2,6654
929,6,543,13455,2,6654
930,5,543,13456,2,6654
931,4,539,13457,2,6654
932,6,537,13458,2,6654
933,5,536,13458,3,6654
934,5,535,13459,3,6654
935,6,534,13461,3,6654
936,6,540,13464,3,6654
937,5,537,13467,3,6654
938,6,543,13468,3,6654
939,5,542,13468,3,6654
940,4,538,13468,3,6654
941,6,536,13468,3,6654
942,5,540,13469,3,6654
943,5,541,13471,3,6654
944,3,535,13472,3,6654
945,5,538,13472,3,6654
946,5,533,13472,3,6654
947,5,539,13472,3,6654
948,5,541,13476,3,6654
949,3,533,13479,3,6654
950,4,545,13479,3,6654
951,4,544,13480,3,6654
952,5,540,13481,3,6654
953,5,542,13482,3,6654
954,6,534,13483,3,6654
955,5,541,13484,3,6654
956,6,539,13484,3,6654
957,6,529,13486,3,6654
958,5,538,13488,3,6654
959,5,530,13489,3,6654
960,5,540,13491,3,6654
961,4,540,13492,3,6654
962,4,533,13494,3,6654
963,4,541,13498,3,6654
964,6,539,13498,3,6654
965,5,537,13499,3,6654
966,5,539,13500,3,6654
967,6,541,13502,3,6654
968,5,538,13504,3,6654
969,5,537,13504,4,6654
970,4,539,13504,4,6654
971,6,541,13505,4,6654
972,6,538,13506,4,6654
973,5,534,13507,4,6654
974,5,539,13509,4,6654
975,5,541,13510,4,6654
976,4,535,13510,4,6654
977,5,540,13512,4,6654
978,5,529,13512,4,6654
979,5,534,13516,4,6654
980,3,537,13516,4,6654
981,4,536,13517,4,6654
982,5,539,13520,4,6654
983,5,537,13521,4,6654
984,4,535,13521,4,6654
985,5,536,13521,4,6654
986,6,540,13521,4,6654
987,4,540,13524,4,6654
988,3,543,13526,4,6654
989,5,533,13526,4,6654
990,5,533,13526,4,6654
991,6,542,13529,4,6654
992,4,537,13529,3,6654
993,5,541,13529,3,6654
